setID,id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level,pred_quick
train,6763,0.61,3,192.84,3,0,3,0,support,2,0.807,0.695505619049072
train,1245,0.93,6,288.84,4,0,2,0,sales,2,0.104,0.0877967476844788
train,1220,0.52,2,138.31,3,0,4,0,marketing,1,0.37,0.41477757692337
train,1185,0.49,2,135.73,3,0,2,0,technical,1,0.431,0.423969596624374
train,14288,0.54,2,136.8,3,0,2,0,marketing,2,0.409,0.430570840835571
train,14677,0.48,2,134.49,3,0,2,0,marketing,2,0.371,0.433222711086273
train,10866,0.7,5,216.28,2,0,1,0,accounting,3,0.258,0.686228513717651
train,5337,0.84,5,266.23,3,0,1,0,RandD,1,0.927,0.66997754573822
train,6832,0.55,4,250.92,3,0,3,0,technical,2,0.759,0.680566906929016
train,862,0.47,2,154.15,3,0,4,0,sales,1,0.407,0.408064931631088
train,1888,0.81,6,245.68,4,0,2,0,support,1,0.091,0.216656714677811
train,10867,0.72,4,173.48,3,0,1,0,accounting,1,0.801,0.678219556808472
train,2060,0.53,4,176.96,2,0,3,0,marketing,2,0.706,0.713223278522492
train,14698,1,4,192.46,4,0,4,0,accounting,1,0.187,0.620552718639374
train,7074,0.57,5,143.51,2,0,5,0,support,2,0.931,0.687234163284302
train,10031,0.93,3,159.92,3,0,5,0,hr,1,0.823,0.747321844100952
train,115,0.48,2,138.41,3,0,2,0,technical,2,0.366,0.408624142408371
train,14029,0.6,3,210.14,2,0,1,0,sales,1,0.657,0.726486086845398
train,8667,0.53,4,163.22,3,1,1,0,technical,1,0.815,0.720118284225464
train,10607,0.59,3,117.98,3,1,5,0,RandD,2,0.748,0.645435035228729
train,13325,0.67,5,243.4,3,0,5,0,sales,1,0.755,0.730482935905457
train,10285,0.76,4,171.88,4,0,5,0,technical,1,0.648,0.664360284805298
train,14722,0.84,2,164.46,5,0,4,0,support,1,0.53,0.558161497116089
train,7269,0.84,3,222.92,3,0,3,0,sales,1,0.968,0.737493395805359
train,5465,0.54,5,184.13,2,0,3,0,support,1,0.957,0.65040397644043
train,10227,0.36,3,126.15,2,0,1,0,RandD,2,0.597,0.490743935108185
train,11804,0.88,3,252.51,2,0,5,0,sales,1,0.637,0.730670928955078
train,12827,0.56,3,172.42,3,0,1,0,marketing,2,0.989,0.709037899971008
train,14209,0.65,3,171.69,10,0,5,1,marketing,3,0.331,0.578115344047546
train,3394,0.6,4,260.48,4,0,1,0,technical,1,0.988,0.664237976074219
train,7490,0.77,5,158.62,3,0,1,0,sales,2,0.971,0.759894073009491
train,5965,0.68,3,160.97,4,0,5,0,sales,2,0.813,0.681172430515289
train,2137,0.43,2,200.5,2,0,3,0,sales,2,0.521,0.548315465450287
train,14555,0.51,2,155.24,3,0,2,0,technical,2,0.369,0.414174228906631
train,5418,0.47,4,285.23,3,0,3,0,RandD,1,0.495,0.541295230388641
train,7539,0.66,2,112.26,3,0,5,0,technical,2,0.607,0.540043890476227
train,5759,0.83,5,220.03,3,0,1,0,hr,1,0.55,0.712176442146301
train,1238,0.99,5,268.93,5,0,4,0,sales,2,0.66,0.792918920516968
train,7946,0.68,5,133.79,2,0,3,0,sales,1,0.731,0.672198832035065
train,14638,0.6,3,180.56,4,0,4,0,technical,2,0.56,0.609292924404144
train,6429,0.51,3,119.19,6,0,1,0,sales,2,0.397,0.582773685455322
train,8232,0.65,4,245.13,2,0,1,0,IT,2,0.664,0.707312881946564
train,9091,0.73,5,273.36,4,1,3,0,sales,1,0.135,0.485757291316986
train,3750,0.63,4,233.46,2,0,3,0,sales,1,0.936,0.735313892364502
train,5130,0.54,6,214.44,3,0,5,0,sales,3,0.493,0.530113339424133
train,6192,0.64,3,134.8,3,0,3,0,sales,1,0.982,0.664618730545044
train,7006,0.38,2,189.05,3,0,1,0,technical,1,0.439,0.500526547431946
train,10404,0.61,2,264.53,3,0,1,0,sales,2,0.542,0.671455502510071
train,7492,0.97,2,97.87,2,0,1,0,sales,3,0.153,0.53934109210968
train,11292,0.37,6,185.74,10,1,5,0,sales,3,0.287,0.493778139352799
train,909,0.9,5,248.66,5,0,4,0,sales,1,0.917,0.772881388664246
train,12415,0.48,2,155.5,3,0,4,0,hr,2,0.426,0.417161613702774
train,8428,0.58,4,178.91,3,0,3,0,hr,2,0.543,0.707428932189941
train,5533,0.56,5,270.54,2,0,3,0,technical,1,0.443,0.670598924160004
train,372,0.48,2,142.56,3,0,4,0,product_mng,2,0.384,0.401336669921875
train,1050,0.99,4,231.45,5,1,2,0,management,2,0.794,0.759716629981995
train,4450,1,3,148.26,4,1,3,0,sales,1,0.669,0.675741136074066
train,4207,0.38,5,264.3,4,0,3,0,marketing,2,0.562,0.551855504512787
train,13660,0.78,3,266.85,2,0,1,0,management,3,0.496,0.677538096904755
train,3094,0.63,3,231.59,3,0,5,0,technical,1,0.753,0.686777472496033
train,11007,0.67,2,191.27,8,0,1,0,marketing,2,0.496,0.653079867362976
train,12905,0.91,5,262.33,3,0,1,0,sales,2,0.969,0.722018241882324
train,12230,0.47,2,160.26,3,0,4,0,marketing,1,0.427,0.406231164932251
train,6090,0.75,4,200.22,2,0,1,0,management,2,0.538,0.71638286113739
train,459,0.48,2,137.34,3,0,4,0,sales,2,0.396,0.417679131031036
train,7452,0.56,3,126.39,6,0,5,0,support,2,0.743,0.565796256065369
train,11368,0.67,3,268.89,2,0,1,0,sales,2,0.564,0.717590391635895
train,10067,0.77,5,168.66,4,0,3,0,product_mng,1,0.814,0.538662731647492
train,3935,0.57,3,267.73,2,0,3,0,technical,2,0.558,0.671229839324951
train,7952,0.55,2,121.38,2,0,3,0,sales,2,0.407,0.439371377229691
train,688,0.82,6,258.61,4,0,4,0,accounting,2,0.085,0.0786567628383637
train,13278,0.62,4,186.53,3,0,1,0,management,1,0.508,0.70212459564209
train,132,1,5,222.82,5,0,4,0,support,1,0.903,0.833901643753052
train,11855,0.95,2,226.11,2,0,3,0,sales,1,0.925,0.649362444877625
train,2483,0.77,3,185.5,3,1,5,0,technical,2,0.94,0.73386412858963
train,2997,0.47,5,170.08,6,0,5,0,sales,3,0.716,0.497796893119812
train,14990,0.88,5,229.27,5,1,2,0,support,1,0.89,0.759408116340637
train,12653,0.51,2,133.55,3,0,2,0,technical,2,0.374,0.410932272672653
train,3940,0.71,3,206.07,3,0,3,0,support,1,0.58,0.729273319244385
train,12362,0.54,2,144.77,3,0,2,0,support,1,0.409,0.411311119794846
train,11808,0.9,5,104.64,5,0,5,0,product_mng,1,0.691,0.577068746089935
train,6797,0.48,6,227.28,4,0,1,0,technical,2,0.136,0.49193075299263
train,10434,0.65,2,162.61,4,1,5,0,support,2,0.774,0.605262219905853
train,10712,0.64,3,167.55,2,0,3,0,accounting,2,0.951,0.651282787322998
train,2480,0.9,3,235.3,2,0,3,0,technical,2,0.565,0.715621829032898
train,10539,0.75,4,153.4,2,1,5,0,marketing,1,0.823,0.733415126800537
train,466,0.48,2,137.8,3,0,2,0,marketing,2,0.371,0.422232300043106
train,11919,0.49,5,236.16,8,1,5,0,sales,1,0.663,0.738554537296295
train,3459,0.61,5,211.86,6,0,5,0,sales,2,0.635,0.505853831768036
train,250,0.87,5,261.13,5,0,2,0,sales,1,0.796,0.745040893554688
train,2343,0.98,3,115.39,2,1,3,0,support,1,0.822,0.637889504432678
train,12233,0.57,2,135.71,3,0,4,0,support,1,0.424,0.431589841842651
train,6080,0.61,4,99.78,2,0,5,0,support,1,0.311,0.65780508518219
train,1278,0.56,2,147.62,3,0,4,0,technical,2,0.377,0.408783763647079
train,13177,0.88,4,145.19,3,0,5,0,support,1,0.861,0.730272471904755
train,3476,0.75,5,134.86,2,0,3,0,technical,1,0.803,0.71993488073349
train,1590,0.49,2,148.65,3,0,4,0,IT,2,0.437,0.416797995567322
train,13725,0.51,2,103.52,8,0,1,0,technical,2,0.388,0.516515493392944
train,9201,0.89,4,152.57,3,0,3,0,technical,1,0.996,0.745966851711273
train,4960,0.49,3,180.86,3,1,1,0,marketing,1,0.496,0.680978298187256
train,10746,0.64,5,234.06,2,1,3,0,IT,2,0.866,0.715230166912079
train,4538,0.97,3,246.11,2,0,3,1,hr,2,0.73,0.722771167755127
train,6801,0.63,4,262.92,3,1,3,0,marketing,1,0.752,0.774094879627228
train,12413,0.54,2,144.15,3,0,2,0,hr,2,0.449,0.416198134422302
train,14864,0.52,2,131.68,3,0,4,0,technical,2,0.365,0.39257276058197
train,13120,0.64,4,219.28,4,0,1,0,RandD,2,0.915,0.715789675712585
train,6662,0.76,4,218.09,2,0,3,0,sales,1,0.614,0.732449114322662
train,2620,0.73,5,233.82,4,0,5,0,sales,1,0.549,0.601585745811462
train,729,0.83,6,281.5,4,0,2,0,technical,2,0.095,0.106027454137802
train,3909,0.88,5,148.02,3,0,3,0,sales,1,0.623,0.684487760066986
train,10842,0.68,5,227.48,3,0,1,0,technical,1,0.707,0.729633569717407
train,2543,0.65,5,223.49,3,1,3,0,sales,1,0.21,0.711867094039917
train,13443,0.86,4,203.09,10,0,3,0,support,1,0.648,0.652380347251892
train,8628,0.73,5,229.93,4,1,5,0,accounting,1,0.847,0.591607987880707
train,6824,0.85,4,239.45,2,0,5,0,hr,2,0.488,0.704430937767029
train,5287,0.58,3,194.87,4,0,1,0,sales,1,0.706,0.702833294868469
train,7515,0.77,5,235.3,4,0,3,0,technical,3,0.945,0.573697328567505
train,8957,0.82,2,221.57,5,0,1,0,sales,2,0.426,0.618418574333191
train,8447,0.49,4,255.86,3,1,3,0,support,1,0.492,0.797078847885132
train,2855,0.85,3,155.81,4,0,3,0,accounting,1,0.866,0.678070664405823
train,14475,0.51,2,138.91,3,0,2,0,hr,2,0.42,0.42009624838829
train,7559,0.69,3,259.09,3,0,1,0,support,1,0.527,0.74599677324295
train,10919,0.44,3,154.02,2,0,1,0,technical,1,0.53,0.542797744274139
train,5624,0.75,3,180.32,3,0,3,0,support,2,0.611,0.712417125701904
train,9467,0.55,5,204.54,3,0,3,0,support,2,0.666,0.685261964797974
train,1904,0.78,5,285.64,4,1,2,0,RandD,2,0.11,0.332224249839783
train,8144,0.54,4,218.39,3,0,3,0,support,2,0.621,0.748030304908752
train,9,0.53,2,143.37,3,0,4,0,sales,1,0.423,0.413232713937759
train,14448,0.45,2,135.13,3,0,2,0,marketing,1,0.424,0.413304775953293
train,6791,0.72,4,182.55,2,1,1,0,RandD,2,0.601,0.688458204269409
train,9676,0.49,4,209.18,4,0,5,0,technical,1,0.755,0.694019019603729
train,5393,0.97,4,138.03,3,0,1,0,support,2,0.92,0.744720697402954
train,14665,0.97,7,255.3,4,1,2,0,RandD,2,0.085,0.103665709495544
train,13379,0.37,6,192.47,2,0,1,0,product_mng,2,0.17,0.482979714870453
train,9415,0.75,6,183.7,3,0,1,0,accounting,1,0.249,0.485454440116882
train,6925,0.54,3,138.16,4,0,1,0,support,1,0.345,0.673453748226166
train,8851,0.88,4,172.13,4,0,1,0,RandD,1,0.54,0.688700318336487
train,5527,0.61,4,240.83,2,0,3,1,hr,3,0.603,0.715083122253418
train,47,0.7,3,274.28,6,0,2,0,support,1,0.57,0.660758912563324
train,2833,0.78,4,207.3,2,0,5,0,marketing,2,0.509,0.7183837890625
train,4488,0.97,4,267.96,3,0,1,0,management,1,0.621,0.708919763565064
train,7762,0.88,5,275.16,6,0,1,0,support,2,0.818,0.70209550857544
train,5461,0.94,4,209.87,3,1,5,0,technical,1,0.557,0.679011225700378
train,11149,0.44,4,169.89,2,0,1,0,support,1,0.276,0.54940265417099
train,13189,0.55,3,200.48,2,1,1,0,IT,2,0.807,0.703472673892975
train,13674,0.7,4,246.72,3,0,5,1,marketing,1,0.801,0.725466668605804
train,4964,0.72,3,232.07,4,0,5,0,technical,2,0.648,0.663958191871643
train,13062,0.81,3,172.49,2,0,3,0,sales,1,0.5,0.698536992073059
train,8194,0.52,3,134.05,2,1,3,0,sales,2,0.791,0.659587144851685
train,4814,0.85,4,238.16,2,0,3,0,marketing,2,0.947,0.725614428520203
train,3613,0.94,3,266.84,3,0,5,0,sales,2,0.597,0.691445469856262
train,274,0.91,6,255.64,4,0,4,0,technical,1,0.107,0.133538067340851
train,11479,0.8,5,269.59,3,0,1,0,RandD,2,0.511,0.645501971244812
train,14784,0.46,2,148.36,3,0,4,0,technical,2,0.369,0.382563948631287
train,8887,0.54,4,197.46,4,1,3,0,hr,3,0.991,0.730184197425842
train,4307,0.99,3,138.82,5,1,1,0,hr,2,0.612,0.632622599601746
train,5427,0.71,5,136.06,4,1,5,0,marketing,2,0.684,0.659849405288696
train,1747,0.48,2,159.59,3,0,4,0,product_mng,2,0.391,0.411216169595718
train,3111,0.71,5,145.43,4,0,1,0,technical,2,0.873,0.664027452468872
train,4156,0.68,5,140.31,3,0,1,0,hr,2,0.74,0.749653220176697
train,10785,0.86,3,221.34,3,1,3,0,sales,2,0.939,0.731013238430023
train,13178,1,5,150.78,3,1,5,0,support,1,0.196,0.702072620391846
train,10435,0.48,4,143.83,2,0,5,0,support,2,0.938,0.633352816104889
train,12765,0.87,3,214.67,2,0,2,0,support,2,0.087,0.65337872505188
train,9890,0.56,5,275.8,3,0,5,0,technical,2,0.553,0.672033965587616
train,12875,0.72,3,170.5,2,1,1,0,support,2,0.374,0.681918442249298
train,4871,0.6,3,168.68,2,1,3,0,IT,1,0.573,0.672420024871826
train,2435,0.7,6,130.23,6,1,3,0,RandD,1,0.214,0.453325510025024
train,141,0.53,2,154.75,3,0,2,0,IT,1,0.448,0.418931037187576
train,9119,0.67,6,127.02,3,0,3,0,technical,2,0.593,0.503195405006409
train,12802,0.8,5,258.51,4,0,5,0,technical,2,0.971,0.516562461853027
train,543,0.92,5,237.59,5,0,2,0,sales,2,0.884,0.773910403251648
train,6997,0.61,3,255.37,3,0,3,0,support,2,0.782,0.746122360229492
train,10602,0.74,3,242.29,3,0,1,0,IT,1,0.588,0.728240787982941
train,11707,0.66,4,133.48,2,0,5,0,IT,3,0.442,0.707321643829346
train,4984,0.8,4,182.92,3,0,1,0,sales,1,0.901,0.709071338176727
train,9854,0.77,5,163.2,3,0,5,0,marketing,2,0.904,0.746468901634216
train,2580,0.93,5,208.6,2,0,1,0,IT,1,0.863,0.69957822561264
train,14466,0.45,2,156.58,3,0,2,0,sales,2,0.434,0.403591960668564
train,4695,0.7,4,177.98,3,0,5,0,technical,2,0.406,0.710131406784058
train,7506,0.42,6,113.2,3,0,3,0,sales,1,0.138,0.469507813453674
train,9171,0.58,2,124.8,3,0,1,0,sales,1,0.301,0.477325350046158
train,5482,0.57,3,194.28,3,1,5,0,IT,2,0.415,0.711434960365295
train,11400,0.75,3,151.02,4,0,1,1,accounting,2,0.148,0.669415056705475
train,8613,0.98,3,260.58,6,0,5,0,IT,2,0.471,0.759271264076233
train,14550,0.92,6,246.25,4,0,2,0,hr,2,0.101,0.225961446762085
train,3428,0.67,3,265.55,3,0,5,0,IT,2,0.711,0.743401050567627
train,12890,0.55,4,201.21,3,1,3,0,RandD,1,0.636,0.700763821601868
train,6139,0.95,2,207.52,2,0,3,0,hr,1,0.497,0.639608383178711
train,7767,0.65,4,135.33,3,0,5,0,technical,2,0.692,0.732863068580627
train,10347,0.91,3,266.36,3,1,5,0,technical,1,0.89,0.706642925739288
train,3519,0.87,5,276.13,2,1,3,0,sales,1,0.636,0.618135809898377
train,12604,0.79,6,293.63,4,0,4,0,IT,1,0.106,0.100263833999634
train,7237,1,4,196.21,3,0,3,0,IT,1,0.647,0.728312969207764
train,8060,0.99,5,190.7,3,0,5,0,support,1,0.751,0.697329819202423
train,3578,0.92,2,101.5,4,0,5,0,product_mng,2,0.664,0.563198387622833
train,11600,0.75,4,152.15,3,0,1,0,product_mng,2,0.951,0.737229585647583
train,4452,0.57,3,150.91,2,0,1,0,sales,1,0.96,0.674109876155853
train,3427,0.53,3,185.47,2,0,5,0,product_mng,1,0.73,0.701892733573914
train,5590,0.75,6,216.97,5,0,1,0,sales,2,0.824,0.390634208917618
train,5773,0.61,6,129.26,5,0,5,0,support,1,0.447,0.419129461050034
train,8900,0.87,3,184.98,2,1,5,0,support,1,0.614,0.706067442893982
train,7949,0.99,3,166.16,3,0,3,0,sales,2,0.763,0.739114463329315
train,6002,0.86,3,126.33,5,0,3,0,support,1,0.798,0.622789561748505
train,11176,1,4,231.39,4,0,1,0,product_mng,1,0.652,0.705263555049896
train,13713,0.52,3,184.14,2,0,3,0,support,1,0.601,0.667622327804565
train,6895,0.91,4,130.36,3,1,5,0,sales,2,0.691,0.658888459205627
train,3079,0.97,3,245.9,5,0,3,0,sales,2,0.817,0.764985799789429
train,11481,0.73,4,159.23,2,0,5,0,RandD,2,0.823,0.72596025466919
train,368,0.86,5,243.28,5,0,2,0,IT,1,0.825,0.754454970359802
train,10138,0.88,5,122.82,5,0,5,0,IT,1,0.902,0.583592712879181
train,8300,0.73,2,193.32,3,0,1,0,support,2,0.752,0.671470046043396
train,11759,0.97,3,167.49,3,1,5,1,management,3,0.734,0.709012389183044
train,1562,0.57,2,149.36,3,0,2,0,technical,1,0.441,0.404130101203918
train,10390,0.61,3,210.2,2,0,1,0,sales,2,0.587,0.729418933391571
train,10394,0.57,4,208.26,2,1,1,0,sales,2,0.691,0.732814788818359
train,7018,0.64,3,185.22,5,0,3,0,RandD,3,0.89,0.493497729301453
train,10154,0.65,3,134.49,3,0,5,0,accounting,2,0.717,0.674388766288757
train,4946,0.74,4,208.36,3,0,5,0,IT,1,0.868,0.733766436576843
train,6935,0.55,3,222.9,3,0,3,0,IT,1,0.911,0.743729829788208
train,11275,0.72,3,211.43,6,0,5,1,marketing,1,0.559,0.562368154525757
train,9923,0.51,5,274.4,4,0,1,0,IT,2,0.997,0.62605619430542
train,6932,0.66,4,215.27,2,1,1,0,IT,1,0.973,0.748095095157623
train,13757,0.56,4,282.97,7,0,1,0,sales,2,0.242,0.581704258918762
train,8751,0.86,3,223.01,5,0,1,0,support,2,0.277,0.727138519287109
train,2569,0.58,5,166.83,3,0,1,0,support,1,0.791,0.680685877799988
train,12217,0.99,5,246.83,5,0,2,0,IT,1,0.904,0.839117765426636
train,6074,0.74,3,201.66,2,0,5,0,technical,1,0.722,0.690572500228882
train,11798,0.42,3,147.06,4,0,5,1,sales,2,0.602,0.553049683570862
train,3633,0.6,4,148.07,4,0,5,0,support,2,0.872,0.710665464401245
train,6147,0.98,5,232.23,2,0,5,0,technical,2,0.996,0.722740173339844
train,7735,0.51,4,230.61,2,1,5,0,sales,1,0.942,0.801172137260437
train,1630,0.86,6,291.28,4,0,2,0,sales,2,0.094,0.0838096737861633
train,13020,0.73,6,100.06,3,0,3,0,support,1,0.504,0.481916606426239
train,13973,0.9,4,269.72,10,0,1,0,accounting,2,0.811,0.73006546497345
train,4033,0.6,4,215.72,2,1,3,0,IT,2,0.935,0.745482921600342
train,3353,0.92,4,197.55,2,0,1,0,RandD,2,0.578,0.699594616889954
train,8255,0.95,4,170.67,3,1,5,0,sales,1,0.501,0.674398541450501
train,14328,0.83,6,252.73,4,0,2,0,technical,1,0.107,0.218049377202988
train,5829,0.84,4,104.5,5,0,1,0,sales,3,0.75,0.604084253311157
train,30,0.62,6,293.96,4,0,2,0,accounting,1,0.091,0.151033192873001
train,9352,0.74,6,207.07,3,0,3,0,technical,1,0.328,0.543395578861237
train,12771,0.86,6,310.63,4,0,2,0,sales,2,0.096,0.0838096737861633
train,1165,0.96,6,305.01,4,0,4,0,sales,1,0.111,0.088793158531189
train,8620,0.61,3,229.27,2,1,3,0,IT,1,0.746,0.73584109544754
train,7945,0.68,5,234.7,4,0,5,0,sales,3,0.882,0.623324513435364
train,1060,0.48,2,153.23,3,0,4,0,IT,1,0.359,0.41525810956955
train,7576,0.83,4,235.99,4,0,3,0,sales,2,0.663,0.691314101219177
train,10257,0.95,3,275.75,3,0,1,0,accounting,1,0.644,0.675203919410706
train,7176,0.69,4,150.25,3,0,5,0,marketing,2,0.835,0.724955558776856
train,2303,0.69,4,224.41,4,0,5,0,sales,1,0.583,0.70207405090332
train,9675,0.73,4,161.83,6,0,3,0,technical,1,0.533,0.546870589256287
train,6541,0.66,5,244.14,3,0,5,0,support,1,0.669,0.715636432170868
train,8572,0.84,3,174.28,3,0,1,0,sales,2,0.867,0.7432581782341
train,14109,0.55,4,161.64,2,0,5,0,sales,2,0.885,0.722685873508453
train,2255,0.74,4,190.68,4,0,5,0,technical,2,0.881,0.701258659362793
train,13846,0.74,4,247.66,10,0,5,0,management,3,0.596,0.688597977161408
train,4024,0.41,3,158,2,0,5,0,support,1,0.354,0.565190434455872
train,2131,0.92,4,185.33,2,0,5,0,RandD,2,0.823,0.719323337078095
train,11284,0.51,4,136.94,6,0,1,0,sales,2,0.901,0.644020676612854
train,2194,0.66,4,163.76,3,0,3,0,technical,1,0.838,0.686586797237396
train,802,0.82,5,263.38,6,0,4,0,technical,2,0.854,0.686873912811279
train,14756,1,5,236.52,5,0,2,0,sales,2,0.786,0.823763608932495
train,12801,0.83,3,236.3,3,1,3,0,technical,2,0.563,0.722650110721588
train,11591,0.64,3,191.18,7,0,1,0,sales,2,0.544,0.602110266685486
train,8895,0.92,5,184.57,5,0,1,0,technical,1,0.93,0.627511322498322
train,177,0.5,2,140.45,3,0,2,0,sales,2,0.378,0.424248933792114
train,9840,0.74,6,257.26,4,0,5,0,product_mng,3,0.469,0.251024901866913
train,3299,0.54,2,218.65,2,0,5,0,sales,2,0.797,0.636396706104279
train,2251,0.38,3,257.58,3,0,1,0,technical,2,0.626,0.626272201538086
train,5632,0.48,2,104.45,2,0,5,0,technical,3,0.303,0.433491349220276
train,14325,1,5,235.39,5,0,4,0,technical,2,0.847,0.851241111755371
train,11313,0.59,4,214.18,3,1,3,0,technical,1,0.497,0.689754962921143
train,3953,0.76,4,194.07,4,0,5,0,IT,1,0.767,0.663102686405182
train,8134,0.88,3,235.56,3,0,5,0,technical,1,0.711,0.723160743713379
train,1552,0.56,6,250.24,5,0,2,0,sales,2,0.173,0.301512360572815
train,6086,0.89,5,284.41,4,0,3,0,support,1,0.146,0.422545075416565
train,11059,0.97,3,176.12,2,0,5,0,support,1,0.679,0.695063292980194
train,11594,0.55,3,272.54,7,0,3,0,sales,2,0.829,0.722842454910278
train,13637,0.98,3,287.91,6,0,1,0,management,3,0.772,0.586717069149017
train,3283,0.62,3,185.29,2,0,3,0,sales,1,0.538,0.677808165550232
train,11347,0.72,4,185.67,10,1,3,0,management,3,0.688,0.62890237569809
train,7690,0.71,5,234.71,2,0,3,0,technical,1,0.775,0.731249690055847
train,548,0.81,4,270.39,5,0,4,0,sales,1,0.843,0.641890406608582
train,9740,0.82,4,204.32,4,0,3,0,technical,2,0.728,0.671756505966187
train,4436,0.57,3,136.68,2,0,1,0,marketing,2,0.827,0.693484127521515
train,11451,0.77,3,211.71,3,0,1,0,management,3,0.743,0.73111891746521
train,7226,0.53,4,260.71,2,1,5,0,support,2,0.511,0.809233784675598
train,434,0.84,6,308.74,4,0,4,0,support,1,0.103,0.0814813077449799
train,2530,0.8,2,274.85,2,0,1,0,sales,1,0.483,0.640506148338318
train,2068,0.73,4,213.73,4,0,1,0,marketing,1,0.624,0.720941066741943
train,12301,1,3,279.55,4,0,2,0,RandD,2,0.12,0.517642378807068
train,14076,0.87,5,225.54,2,0,5,0,support,2,0.737,0.67653101682663
train,14484,0.95,6,294.25,4,0,4,0,technical,1,0.087,0.112655341625214
train,3235,0.74,4,227.83,2,0,3,0,accounting,3,0.843,0.695869326591492
train,12376,0.72,4,296.53,2,0,4,0,IT,2,0.566,0.49685463309288
train,11441,0.82,4,133.86,3,0,5,0,sales,2,0.611,0.705976665019989
train,11497,0.76,3,183.83,3,0,5,0,sales,1,0.538,0.711527109146118
train,4299,0.72,5,169,2,0,5,0,sales,1,0.594,0.680558323860169
train,12574,0.5,2,152.01,3,0,4,0,technical,2,0.368,0.401447415351868
train,49,0.47,2,146.68,3,0,4,0,support,1,0.434,0.405307322740555
train,11163,0.75,4,193.08,3,0,5,0,IT,2,0.777,0.729448139667511
train,13230,0.97,2,285.7,3,0,1,0,sales,3,0.785,0.541041612625122
train,3970,0.83,5,148.51,3,0,5,0,accounting,1,0.943,0.684707760810852
train,2269,0.78,5,260.66,2,0,3,0,technical,1,0.725,0.697907567024231
train,13862,0.77,5,234.27,7,0,1,0,sales,2,0.607,0.647955179214478
train,12037,0.51,2,126.97,3,0,2,0,technical,1,0.456,0.379676014184952
train,11247,0.89,2,166.17,3,0,5,0,IT,2,0.395,0.612994015216827
train,8855,0.75,3,174.3,3,0,1,0,sales,2,0.817,0.717754542827606
train,12275,0.95,5,238.51,6,0,4,0,technical,1,0.807,0.801578044891357
train,6309,0.65,5,220.09,3,0,1,0,support,1,0.94,0.729312181472778
train,7359,0.5,4,252.45,3,1,5,0,hr,2,0.793,0.79525089263916
train,14396,0.47,2,128.62,3,0,2,0,hr,2,0.398,0.396764904260635
train,4311,0.51,3,223.09,3,1,5,0,technical,2,0.608,0.75594025850296
train,11664,0.6,3,267.06,8,0,5,0,RandD,1,0.89,0.678345680236816
train,3640,0.83,5,229.53,2,0,3,0,support,2,0.633,0.64970064163208
train,4710,0.83,3,161.21,3,0,5,0,support,1,0.768,0.74988317489624
train,2253,0.53,6,175.49,4,0,3,0,technical,2,0.234,0.458465784788132
train,4654,0.78,4,158.01,5,1,3,0,RandD,2,0.749,0.517264246940613
train,605,0.92,5,253.4,5,0,4,0,RandD,1,0.846,0.779109537601471
train,14492,0.56,3,301.46,3,0,2,0,support,1,0.271,0.528834044933319
train,14819,0.49,2,134.44,3,0,4,0,RandD,2,0.447,0.418201506137848
train,2817,1,4,223.86,2,1,3,0,product_mng,1,0.984,0.733375012874603
train,5779,0.65,5,242.1,3,1,3,0,support,2,0.574,0.687506496906281
train,6821,0.78,3,194.07,3,1,1,0,accounting,1,0.706,0.696091890335083
train,11770,0.54,3,219.07,4,0,3,0,sales,1,0.882,0.73305481672287
train,5883,0.7,4,203.35,2,0,5,0,management,1,0.972,0.720639109611511
train,1482,0.77,6,311.47,4,0,4,0,hr,1,0.089,0.100893557071686
train,13307,0.39,5,191.96,5,0,1,0,management,2,0.289,0.451949715614319
train,4369,0.97,4,251.69,2,1,1,0,sales,1,0.831,0.727985858917236
train,14232,0.55,2,149.22,3,0,2,0,sales,1,0.383,0.424581110477448
train,3379,0.54,4,191.79,3,0,1,0,sales,2,0.817,0.708678662776947
train,4899,0.92,3,244.32,2,0,1,0,sales,3,0.915,0.743468344211578
train,6220,0.79,3,206.35,3,0,5,0,technical,2,0.688,0.687157869338989
train,4045,0.72,3,212.19,3,0,5,0,marketing,1,0.905,0.737853705883026
train,4878,0.52,3,234.16,4,0,5,0,IT,1,0.526,0.732737362384796
train,14290,0.56,2,140.65,3,0,2,0,accounting,1,0.4,0.406829595565796
train,6762,0.8,4,158.56,3,0,1,0,support,2,0.851,0.774855613708496
train,11990,0.49,4,213.53,7,0,3,0,product_mng,2,0.496,0.667582869529724
train,5186,0.93,3,202.37,3,0,5,0,RandD,1,0.781,0.698644638061523
train,5120,0.72,3,214.02,3,0,5,1,marketing,2,0.668,0.724471688270569
train,2764,0.66,4,231.93,2,1,3,0,sales,1,0.683,0.757034420967102
train,13341,0.87,5,145.61,6,0,5,0,hr,2,0.816,0.570603013038635
train,972,0.74,6,289.37,5,0,4,0,technical,2,0.111,0.180756211280823
train,983,0.52,2,139.27,3,0,4,0,product_mng,1,0.433,0.405001401901245
train,10314,0.48,3,135.79,3,0,3,0,sales,3,0.403,0.593159317970276
train,12129,0.46,2,150.53,3,0,4,0,support,1,0.38,0.385788470506668
train,2272,0.88,3,206.87,2,0,1,0,management,1,0.973,0.72669380903244
